Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h
gehring_L3_state::23. oi1 flav synth,0.9979106408887154,0.9834833301635688,-1.275875771653893,1.4441349504413896,-1.036896848464406,-1.1406443026059137,-0.8363232702850374,-0.6513638465670479,1.3069645632941356,-1.1400972246123113,-1.3594563002107058,-1.0134838199810947,-0.938775099843512,0.9246347472570748,0.972362908615661
gehring_L3_state::24. ii1',-1.130528530807158,-1.1268916214912186,-0.867141278472573,-1.1374371987986531,-1.2392043515867344,0.9034165831198872,-1.2097423237007745,0.8631056092148107,0.720355340773367,-0.6821834476304144,-1.0043816827179652,-1.2592023407013457,0.6614579577495648,-0.8758186226362853,0.7351412422703772
gehring_L3_state::24. oi1 flav synth polyester,1.011662091700302,0.9290433801113168,-1.3019304836124528,1.455321545263384,-1.3073580351831693,-1.4002695315228526,-0.9984073811628751,-0.8722018585554273,1.4008297114298922,0.7898671021370112,-1.3828405727555797,-0.9490135704509672,-0.9793700141247604,1.1890649845307681,1.5617972157941615
gehring_L3_state::25. ii2 gen,-0.7516878085361115,0.9948914602986282,-1.0618469107467985,0.8990063814396582,-0.6393850546394125,-0.7491854376618702,0.729173482617795,0.9407291670881647,1.103903965740113,-0.8423123749245542,-1.253965274452139,-0.9314095217774282,0.7914393045819845,1.0092102834993653,0.4901652489728193
gehring_L3_state::25. oi2 gen,0.753563755236405,1.2117539860740378,-0.9760767026721062,-0.9614297922718598,-0.7785511131812795,0.8977202025588139,-0.8059046136705783,0.9583712373550748,1.0938007594965236,-1.1007042380205847,1.1155147163793464,-1.0538491149742624,0.9239954958091765,-0.9626778539160867,1.1159597322857855
gehring_L3_state::26. oi1 flav synth,1.100746980888855,-1.290006150590548,-1.0198339803204832,-1.4317422870852818,-0.7855963889635199,-0.8680870207885711,-0.967813026842901,1.0070863935379586,-1.0445172509878282,-1.6230265560074342,1.8646318948262295,-1.6085070806950617,1.082036519473205,1.4379448192256372,-0.771862823989367
gehring_L3_state::27. oi1 basal,1.1420025288694635,-1.054256330316351,-1.1083299193085456,-1.0879229192388264,0.7650687229464851,0.7561408881221349,-0.9150973304848257,0.9716486196496735,-1.0458771564582974,-1.2789209113302287,1.5258637067119083,-1.4947908674417767,0.9642780276521996,1.3645052228478196,0.6788470431509254
gehring_L3_state::27. oi1 flav synth high PCD,1.3559293061474726,-1.054408353199922,-0.8872864055836838,-1.8571103820647197,-1.1525763157278506,-1.362751250784093,1.1141561067948098,0.741886737353324,-1.047988141186099,0.9354282604492615,1.6447751966313526,-1.119546597308712,1.1879572413046413,1.2288110046847232,0.6343668833761102
gehring_L3_state::28. oi1 flav synth high PCD,1.2260335569267,-0.9743413268546554,-0.9941794926159914,-1.118572347143451,-0.6182541655110945,0.6876851394055203,-0.9265227508567662,0.9673261858874669,-0.9890860723173674,-1.3766446371113583,1.4634059154721815,-1.496564459586516,0.9123200498838939,1.3425899122452885,-0.8254236854362389
gehring_L3_state::28. oi1 flav synth s-phase,1.17975552390095,-1.2601748674856252,-0.4259438330544328,-1.5786732929846368,-1.3292525034017857,-1.4652337129931363,-1.021481537242039,-1.0419569048369706,-1.7822798974911056,-1.27417487411027,1.8211222740073203,-1.5704095253462678,-1.25290102070754,0.9443357861721283,-1.3863031874580756
