Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h
gehring_L3_state::33. oi2 gen II,0.5423077628081753,0.5162201615189926,0.8915966230288606,0.0823291325545028,0.3551196876954872,0.6877349455058923,1.0,0.7201740830678988,0.09981958656401922,0.4340613087475154,0.09180873180873181,0.10148181409968568,1.0,0.6886863898877629,0.9780772538255841
gehring_L3_state::34. oi2 s-phase,0.6202655711721037,0.2261875518850755,0.7642401401699229,0.2051646424051335,0.3962865365226653,0.581581912776619,1.0,0.8196438536857592,0.023715415019762844,0.019137938399760777,0.07703459938754056,0.0,1.0,0.7589457270032538,0.7669588335479584
gehring_L3_state::4. EMB cort init,0.2903645027538833,0.9600815041215152,1.0,1.0,0.403636162075273,0.9889951808962094,0.5320168711656441,0.15147979208655987,0.1943507182107394,0.022042804049724463,0.8754434284455217,0.44921281087766557,0.10912471183163532,0.6039801568989386,0.14888829033911705
gehring_L3_state::4. EMB unknown I,1.0,0.9608605876359992,0.9813415210203118,0.1492203029200145,0.1509062690538218,0.2483876381596297,1.0,0.29871645274212366,0.0052058228092162345,0.019919078742608155,0.29268360598677345,0.03594147582697201,0.21895983796954493,0.6542417524790236,0.47691035491524997
gehring_L3_state::4. EMB vasc prim,0.6517076902846349,0.4707960601315996,0.5344763463254985,0.3383228133453562,0.408889154191521,0.0,0.0,0.8389102476864453,0.9671328165578545,0.011881665361209857,0.6005071134482899,0.30576682008681333,0.33301108053841005,0.8841732744398915,0.22610286588113213
gehring_L3_state::5. EMB gro tiss init,0.6104777817728052,0.0547801156394529,0.864607541191891,0.0317403065825067,0.4084268372833308,0.0,0.0,0.8581854148845167,0.6356888074809602,0.01747303729589685,0.7612962117754449,0.44011696281566065,0.32398990910183,0.6015180290270189,0.9061086577912295
gehring_L3_state::5. EMB unknown II,0.2407079646017699,0.6752807583506694,0.8736239214519488,0.1526615153466409,0.0098775012471592,0.0,0.010311493018259935,0.0,0.0,0.0,0.8773662037759401,0.0,0.0021566148583327133,1.0,0.0
gehring_L3_state::5. EMB vasc hypoph,0.0942165012961473,0.7102407603683849,0.9282873205029832,1.0,0.1646250207859874,0.7541521813837141,0.9954486876973899,0.2574275199712773,0.10853351796184149,0.05376849359932789,0.9809584664536741,0.4600508905852418,0.07428340067590458,0.9930779880018459,0.6258018451574455
gehring_L3_state::6. CZE nodule,0.6542714284259513,0.1498408964409111,0.1301695923832192,0.1434084761045987,1.0,0.8546562406880323,0.23096228924449783,0.848280915036227,0.6290900434212053,0.12172882649474805,0.03492207139265963,0.6174348861288436,1.0,0.6992702771421306,0.8900229604649493
gehring_L3_state::6. EMB cort init,0.5348537690114756,0.1504660349690664,0.5872818109689576,0.039819657348963,0.1693285928084442,0.0,0.0007936848427645974,1.0,0.6243516822520004,0.04617874142487024,0.5733759318423856,0.834537753176465,0.4458311079862355,0.6166736009985437,0.884160268828777
gehring_L3_state::6. EMB unknown,0.1046259050683829,0.393820156819844,0.8736370477973993,1.0,0.4279082987096766,0.4910584179806649,1.0,0.023337222870478413,0.09023426202641473,0.014763552479815456,0.0032378079436902966,0.038901362071546174,0.03450583773332342,0.042397323488694044,0.11214119596036827
gehring_L3_state::7. CZE apical cyst,0.7191835546426435,0.0,0.8780951436411121,0.4599721288630215,0.6660092946183984,0.8862976723508303,0.17170048765140788,0.9285950158506516,0.7876075793736892,0.10278257232880501,0.1326284035881559,1.0,1.0,0.6244554623273159,0.8854057153779987
gehring_L3_state::7. CZE basal cyst,0.3556777563926313,0.4738593759397994,0.8717252070968853,0.0611719253058596,1.0,0.8492921736969785,1.0,0.7167120446000259,0.7408464282271281,0.18623304762120152,0.00971342383107089,0.010336110695338355,0.6652865403516105,1.0,0.7380354452177655
gehring_L3_state::7. EMB hypoph,0.6663513885070114,0.1498655900626054,0.3072002380243975,0.0248872858431018,0.1481625187073887,0.0,0.0,0.8550313941212424,1.0,0.006989214918358739,0.7677316293929711,0.32070855353298106,0.07817728861456087,0.6466457392086683,0.6310315166415645
gehring_L3_state::8. CZE basal cyst,0.3219859786231467,0.0277144747482173,0.7807200238024398,0.3315419296663661,1.0,0.7408541493271408,0.8639347700697394,0.7363580204543895,0.6216138050708571,0.9328546264562341,0.3222447992259313,0.22259552676032246,1.0,0.7218973359324237,0.8207136194507939
gehring_L3_state::8. CZE nod-like,0.5463175601550501,0.5944552499150999,0.0,0.4355400842997043,1.0,0.6183599815528599,0.26779961835976773,0.6363282769350447,1.0,0.24314403437136461,0.4867176025517395,0.5087101193971423,1.0,0.6065244155392294,0.8781205902752863
gehring_L3_state::8. EMB  s-phase,0.6442465021451435,0.2228883334558553,0.75484175720359,0.349284626136667,0.4419724516379358,0.0,0.003273949976403964,0.8640891294334407,0.27710995261366417,0.08456950051214075,0.5190610859728507,0.16326836077942627,0.308199868845366,0.8752691893554838,0.3867915511803498
gehring_L3_state::9. CZE nod-like,0.6233593331693269,0.5913722428668904,0.2380920180682156,0.8994900146343626,1.0,0.8016143140464376,0.5706027101732623,1.0,0.9231575902220293,0.8953170229602371,0.9740261548406345,0.8459166957707595,1.0,0.3098369481618212,0.6193252413265793
gehring_L3_state::9. EMB g2/m-phase,0.0724859211584875,0.3199129243699244,0.810049598488427,0.0209272376046361,0.0,0.0529899298959366,0.5375514056495652,0.003111629716063788,0.0,0.015232236685523882,0.9920361990950226,0.0,0.0,0.8627677189934579,0.006881391570295326
gehring_L3_state::9. MCE,0.3752543304921639,0.3630638140224136,0.8973602433138287,0.123774772841096,0.7841193557617259,0.7006601293086223,0.5349435840233386,0.7633067049636478,,0.2384723824170191,0.5996790346907994,0.4437083646782794,1.0,0.8277882934209742,0.3672774089087035
germ_cluster::1,0.0601769911504424,0.4213788424202472,0.7217170524326878,0.2999397627900214,0.0036169208995125,0.0165761646184624,1.0,0.749708284714119,1.0,0.0049211841599384855,0.7658358006070424,0.9834662076463129,0.9999256339704023,0.5662520451399086,0.9255177585484381
germ_cluster::10,0.7337278295138931,0.0532970668234948,0.7343300604978678,0.4832289410525083,0.9978494610974764,0.8178503962804705,1.0,1.0,0.05285912390896485,0.2574301259422367,0.02649115590292061,0.053912213740458015,1.0,0.6224302803668769,0.7967361061283713
germ_cluster::11,0.4064888644487214,0.1746884422627684,0.2462808687890509,0.0014427412082957,0.0,0.1981518529103553,0.006380005082223109,0.06511976047904192,1.0,0.0034946074591793697,0.4064770523594053,0.5446638883855771,1.0,0.691937169816651,0.8123699504914974
germ_cluster::12,0.6790368828312189,0.796726152588292,0.9259397004859664,0.2947829447378591,0.707630362784768,0.9099742783652472,0.02008022652194431,0.8349438622754493,0.995160982793875,0.03564499608362957,0.06430956467467623,1.0,1.0,0.8879210890632211,0.9313883474213673
germ_cluster::13,0.9537530932086884,0.0,0.0020075578649031,0.0,0.9987805554015852,0.2302721487600177,0.0021482277121374865,0.9994894982497082,0.41277836691410397,0.015036951599812038,0.0,0.18751367252714357,1.0,0.07752653437932626,0.024467170027716718
germ_cluster::14,0.077426450371185,0.8986437204779106,0.1019041951800059,0.2788374835263924,0.2659608669142508,0.3684685450491392,1.0,0.007001166861143524,1.0,0.48249687004012265,0.1935284062342886,0.026346240198956858,0.1619120078255945,0.977670052323792,0.8957674065313617
germ_cluster::15,0.9337954081316914,0.0794536273107176,0.8104797894594777,0.2384129846708746,0.0,0.2321980867438682,0.6198678621991506,0.9903630239520959,1.0,0.9498779899981924,0.007400703871292107,1.0,1.0,0.9998093058733791,0.48837027447368647
germ_cluster::2,0.3980203464393731,0.4234325061348512,0.7579124516512942,0.8417476127193764,1.0,0.9249027603339622,1.0,0.27148969272656553,0.5483466692374435,0.7134252393767965,0.07607488244166445,0.02672354437958389,1.0,1.0,0.8617180674379243
germ_cluster::3,0.0109412711182622,0.0042637653458795,0.750157455518816,0.050593321681538,1.0,0.5140092936606226,1.0,0.7777829638273046,0.9978791092258749,0.012758625599840517,0.14250980392156862,1.0,1.0,0.18685106137517304,0.2838191723215139
germ_cluster::4,0.9351802515019642,0.0496892653769813,0.9195072649585758,0.9964807419811929,0.6189900781553128,0.2282452792668531,0.07626208378088077,0.36493582263710617,0.0,0.006151480199923107,0.0,0.0,0.24801070870826206,0.056933548684817724,0.01835037752078754
germ_cluster::5,0.6867198240307946,0.8838874996140904,1.0,0.8082584496750722,1.0,0.9887626500242876,1.0,0.9951347305389222,0.054757543622867055,0.7295439675698281,0.0,0.16203262984583144,1.0,0.03841716658975543,0.02844308515722068
germ_cluster::6,0.5359938201290965,0.4180897003270151,0.792472478429039,0.9986699729486024,0.0343607485453687,0.2789368390968848,0.8807917542580119,1.0,0.3613997879109226,0.5418971300034142,0.1462960568842922,0.2079100688237271,1.0,0.8934180570533446,0.7698930903350792
germ_cluster::7,0.8749561134493772,0.4320644623506529,0.0040151157298063,0.0279029834728482,1.0,0.484970039670464,0.0,0.7737388594903217,0.5018798804588837,0.013328207099833397,0.002220211161387632,0.29765226075413276,1.0,0.03795569912321182,0.07187231195641786
germ_cluster::8,0.3113188525341399,0.1631626068969775,0.0468610532579589,0.0,0.3251344160523252,0.0,0.0,0.7304266467065867,0.9804119657192449,0.0,0.03450479233226837,0.22126110680219346,0.4937379428606425,0.8146222667175184,0.49747873458855013
germ_cluster::9,0.2532904263877715,0.3864629534334746,0.5817579474973107,0.9918956787126308,0.3983664193464094,0.3492426407545013,1.0,1.0,0.7265014942639546,0.9658500190370216,0.017631088634548844,0.5917101915093076,0.9998174016251256,0.9761339515536929,0.9628961682782807
germ_state_time::12hsl,0.1984052790761616,0.0648328239325738,0.5941859040551656,0.0,0.0512166731334183,0.0,0.0,0.9272782559880239,0.9479641281550589,0.00465947661223916,0.2626198083067093,0.7447691789575489,0.8164193726740406,0.7693905817174516,0.500621236738985
germ_state_time::24hsl,0.6032350053026435,0.1692136704640177,0.7054558337269721,0.071612427248135,0.3761597735493002,0.0003048490044774,0.14198604108194035,0.8102259467487005,0.06116841800829076,0.03399299983019933,0.7084984025559106,0.7460239895988331,0.3126292798338608,0.6763106248410882,0.8767489416660688
germ_state_time::48hsl,0.4714717781531089,0.1343086083952069,0.8808246971820637,0.7009176258420411,0.9950077869226188,0.8041289107812316,0.3329355283696954,1.0,1.0,0.7367184304075246,0.03306184012066365,1.0,1.0,0.9658738659785449,0.9931186084297047
