Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h,hypoxia_1pct,anoxia_0pct,submergence,gravitropism_12h,gravitropism_24h,phototropism
gehring_L3_state::20. CZSC plac call,-1.7631966059036996,-1.19741362295659,1.281590208875597,1.147840265984014,-0.9849580428522812,-0.9619619888887326,-0.8672841916835957,0.8880470912602008,-0.942005166055902,-1.2233070427453756,0.7359005330597947,-1.2320876934730192,0.6773623476867654,-0.9486216004049656,-1.542514454110387,1.0442045614892748,1.094359655865362,0.8587539539444904,1.131698581243991,1.1925024719705994,0.815592488515168
gehring_L3_state::20. CZSC plac phos,-0.6987647757143319,-1.1315903840898178,-0.9805561807025344,1.5392382436880816,-1.2578521527485895,-0.9242859980010332,-0.7238968323782405,0.7502719929952218,1.0021159200425522,-0.8568636254621199,-1.0811498415288878,-1.0771584788295117,-0.5843384962037556,0.6204566907205566,1.097715667393013,1.387707497304846,1.3435116908648366,0.7521852514451848,1.3555578765869407,1.5149481231259712,-0.8538858963850264
gehring_L3_state::20. ii1 endothel,0.814377569103123,-0.760572962720472,-1.0032021307537025,1.2400050705560333,0.9870548590388556,-1.0295460920135568,-0.9084953124701358,1.0010343995438205,0.6784854189571671,1.0235439528614985,0.7553824642636688,-1.036977108186699,0.9637947027141208,0.91793277462387,1.1166832380609626,1.2832008318232666,1.35031069082462,0.974938336008564,-1.4086365031622463,1.424693866834555,0.8229690528520055
gehring_L3_state::21. CZSC plac call,-1.574329652187454,-1.0734683144702644,-0.6391495059697037,1.24988027013655,-1.2214177058221938,-0.8685020755409487,0.58677440498838,1.0400635922400787,-0.6267141069565788,-0.9166706747887106,-0.9463178079642726,-0.895934521506526,0.789221494466685,0.4860348618675106,-1.1046284988963264,1.1976113897638414,1.2147870446117153,1.0387285454460584,1.283457209857349,1.0468568959048443,0.9613264093457338
gehring_L3_state::21. ii1 endothel,1.3596991007305417,-1.1713828396730708,-1.1777837191434013,-1.6042711806385763,0.8955956586208396,-0.904821112170632,0.8424770257016118,-1.009551944931783,-1.0723915909627064,-1.136989143848307,1.81117529649298,-1.650260750570581,0.9748626337370686,1.2154338173166712,1.348104926900606,0.8199213536283567,-0.968470626290628,-1.1280589595240336,-1.3301790033254042,-1.0867286385000634,-1.1843276891942678
gehring_L3_state::21. ii1'/ii2,0.7187476899577452,1.3712172198413215,-1.3112935268240613,1.096949288691851,-1.1619793395224711,-1.5610373370017516,0.9786648994169364,1.0778385761308649,1.1867149521196612,1.1093084524120669,-0.924734062930278,-0.8430883913200271,1.005058023990684,1.092136814876262,0.6448425908352142,0.8265578083756581,1.1076280663821398,0.8414011261116794,-0.8784567489328772,1.5310593933588632,-0.7329620443432637
gehring_L3_state::22. ii1 basal cont PS,1.2796393185498174,-1.5535061471627654,-0.8190097111410927,-1.119406122069075,-0.9573779850205238,-1.1877651551981845,-0.9485018165893556,-0.6880581136882896,-0.9715278352036616,-1.2772385144470504,1.4994060099570377,-1.7162762434925325,-0.8674931169923369,1.2941040073105627,0.9920417655413688,1.094020192175648,1.134309669611714,-1.2154982110607853,1.301908281348829,-1.2316957599121636,-0.8318159915725024
gehring_L3_state::22. ii1'/ii2  high sene,0.886484777366785,-0.9342187062949824,-1.3286919183124923,1.504357332128525,-1.3298513683720006,-1.442483313382046,-1.536713469898095,-0.7323748213683838,0.8900226837955085,1.3089612770809118,0.9632543794955994,-1.2160471465322928,0.6576062996404709,1.1195383814808917,-0.7475278683546519,0.912955800954388,-0.8777352670911337,-1.186543361411019,-1.2064521778395074,1.8728011006021277,-0.9676664281279763
gehring_L3_state::23. ii1 endothel,0.9710946728714916,-1.7238070713893014,-0.8906135726223505,-1.5904367911735835,-0.7502137514122692,0.9823575570494644,0.6803847650820601,-0.8234220658199032,-0.8344821108784587,-1.3217600256463566,1.595709950643312,-1.6705588908020377,-0.9118885156325358,1.401243684565332,1.2138031205840878,-1.0185344458992498,0.9788371731004806,-1.3124635603482615,-0.9389067006735912,-1.3143410663256203,-0.7883010809091942
gehring_L3_state::23. ii1 endothel s-phase,1.0154043526254608,-1.2089700532412655,-1.2360963697385694,-1.509984013601396,0.7779611204894559,-0.9131709711719848,-0.7188330329008891,-0.8206852603155455,-1.3094643332927116,-1.0750039068573145,1.9833076061648984,-1.7313878859544374,1.130945594489834,1.2121895278550283,1.0940805100645068,-1.087024153743568,-1.0946226945145032,-1.0495880931488473,-1.2323857243879852,-1.0242429116521483,-0.9436857315282722
gehring_L3_state::23. oi1 flav synth,0.9979106408887154,0.9834833301635688,-1.275875771653893,1.4441349504413896,-1.036896848464406,-1.1406443026059137,-0.8363232702850374,-0.6513638465670479,1.3069645632941356,-1.140097224612311,-1.3594563002107058,-1.0134838199810947,-0.938775099843512,0.9246347472570748,0.972362908615661,1.2075071759034737,1.238379124130346,-0.7806421591260972,1.1269309497264373,1.5468203655956327,1.0723724306875375
gehring_L3_state::24. ii1',-1.130528530807158,-1.1268916214912186,-0.867141278472573,-1.1374371987986531,-1.2392043515867344,0.9034165831198872,-1.2097423237007745,0.8631056092148107,0.720355340773367,-0.6821834476304144,-1.0043816827179652,-1.2592023407013455,0.6614579577495648,-0.8758186226362853,0.7351412422703772,-1.4516387356340632,-0.9797826653737132,1.2866522972338144,1.1031558115383873,0.9510953459713382,0.9854026820139267
gehring_L3_state::24. oi1 flav synth polyester,1.011662091700302,0.9290433801113168,-1.3019304836124528,1.455321545263384,-1.3073580351831693,-1.4002695315228526,-0.9984073811628752,-0.8722018585554273,1.4008297114298922,0.7898671021370112,-1.3828405727555797,-0.9490135704509672,-0.9793700141247604,1.189064984530768,1.5617972157941615,1.3955665034612994,1.13700270303034,0.6550459158296181,0.9573170167173224,1.5977109792766753,0.9026334257649063
gehring_L3_state::25. ii2 gen,-0.7516878085361115,0.9948914602986282,-1.0618469107467985,0.8990063814396582,-0.6393850546394125,-0.7491854376618702,0.729173482617795,0.9407291670881648,1.103903965740113,-0.8423123749245542,-1.253965274452139,-0.9314095217774282,0.7914393045819845,1.0092102834993653,0.4901652489728193,0.9904988841283706,1.2514066060527176,1.231767035666675,1.5266219741692262,-0.9455353591041004,-0.9045849223478287
gehring_L3_state::25. oi2 gen,0.753563755236405,1.2117539860740378,-0.9760767026721062,-0.9614297922718598,-0.7785511131812795,0.8977202025588139,-0.8059046136705783,0.9583712373550748,1.0938007594965236,-1.1007042380205847,1.1155147163793464,-1.0538491149742624,0.9239954958091764,-0.9626778539160868,1.1159597322857857,-1.0530400652793033,0.8271857435732632,0.8535788118606202,-0.976242277123626,-1.0529630679331774,1.0952565301333401
gehring_L3_state::26. oi1 flav synth,1.100746980888855,-1.290006150590548,-1.0198339803204832,-1.4317422870852818,-0.7855963889635199,-0.8680870207885711,-0.967813026842901,1.0070863935379586,-1.0445172509878282,-1.6230265560074342,1.8646318948262293,-1.6085070806950617,1.082036519473205,1.4379448192256372,-0.771862823989367,0.7480622341393632,0.8339473439282468,-1.056236083076186,1.0713381346666715,-0.9712274581249786,-1.045263934984997
gehring_L3_state::27. oi1 basal,1.1420025288694635,-1.054256330316351,-1.1083299193085456,-1.0879229192388264,0.7650687229464851,0.7561408881221349,-0.9150973304848256,0.9716486196496736,-1.0458771564582974,-1.278920911330229,1.5258637067119083,-1.4947908674417767,0.9642780276521996,1.3645052228478196,0.6788470431509254,0.9418026093597754,0.8345872709917066,0.8395129498972687,1.0380665054532856,-0.8748425060996458,-0.9198202232294092
gehring_L3_state::27. oi1 flav synth high PCD,1.3559293061474726,-1.054408353199922,-0.8872864055836838,-1.85711038206472,-1.1525763157278506,-1.362751250784093,1.1141561067948098,0.741886737353324,-1.047988141186099,0.9354282604492616,1.6447751966313526,-1.119546597308712,1.1879572413046413,1.2288110046847232,0.6343668833761102,1.6267842399094248,1.793203581016864,1.390496845576062,1.0834698053328953,-1.7347345793210855,-0.7385827310622616
gehring_L3_state::28. oi1 flav synth high PCD,1.2260335569267,-0.9743413268546554,-0.9941794926159914,-1.118572347143451,-0.6182541655110945,0.6876851394055203,-0.9265227508567662,0.9673261858874668,-0.9890860723173674,-1.3766446371113583,1.4634059154721817,-1.496564459586516,0.912320049883894,1.3425899122452885,-0.8254236854362389,0.8646461144664335,0.9035444831265232,0.8647168866797496,1.067241021729278,-1.0341542271797637,-0.9209814029252904
gehring_L3_state::28. oi1 flav synth s-phase,1.17975552390095,-1.2601748674856252,-0.4259438330544328,-1.5786732929846368,-1.3292525034017857,-1.4652337129931363,-1.021481537242039,-1.0419569048369706,-1.7822798974911056,-1.27417487411027,1.8211222740073203,-1.5704095253462678,-1.25290102070754,0.9443357861721284,-1.3863031874580756,-0.912820295729186,0.6451544727609039,-0.762586792697008,1.1572457082449594,1.033661686706359,0.6127322899134656
gehring_L3_state::29. oi micr,0.8970268199842407,-0.8672925685088174,-1.1899740499504972,0.821472658345693,-1.0114433474519624,-1.4219745085754756,-0.7646224680772232,0.9269519627226164,-0.8610847220065835,-1.2173567377931611,1.3943990807376656,-1.6826596352255798,1.1210311694489326,1.6827427599986402,0.7753173676735967,-0.9273169614763996,0.9947146014589684,-1.2736944878487213,-1.0938606480003006,0.7446517637517028,-1.4450940135198485
gehring_L3_state::3. EMB inn cotyl,0.8304244830363895,-1.486101392305783,-0.9108716447795112,1.275408653933969,-1.3642148851650822,2.239033333922742,1.8545290507349248,1.204118663182979,-1.0128875204748733,1.6344978453276726,-1.0412742860119488,-1.130576188261145,-1.2124097923844066,1.0985730589065463,0.9247832940967332,1.139018132063869,1.059320929580371,-1.435879571405161,-0.9433948680376,1.242654184489803,-0.8218792363481802
gehring_L3_state::3. EMB low proto,1.0829562240962634,-1.3076353607973918,-0.93336487279689,-0.8194427375742246,-1.5811065501603767,-1.2763603444384175,1.173990705474636,-1.5101677860821838,-1.5835542004564558,-1.529497794473648,-1.0139755050297503,-1.006610928207194,-1.6116545406676115,0.5431677653336725,-1.039929598535451,-1.941945521630992,-1.2958748963445417,-1.486206843573767,-1.672657896506554,1.1721667463227443,0.8370693355815659
gehring_L3_state::3. EMB sus,-1.1890756273152812,-0.853830877593808,-1.3127457852140705,0.7709351562627198,-1.1209896279353926,-1.5383689039565984,1.689957867430527,-1.3969102510095497,-1.1476546731700714,-1.3693561607822018,-0.9469261684741856,-0.850647820187387,-1.4408278419385332,0.7666646715089457,-0.9931978197724272,-1.281796175391251,-1.002892955810963,-1.093512472719302,-1.450717188547591,0.7526398459208229,0.6639883872613466
gehring_L3_state::30. oi1 flav synth g2m-phase,1.106783089044489,-1.068753005153658,-0.806046539102731,-1.7756875299952242,-1.3481114535195466,-1.4725973470654408,-0.7917310975673486,-1.0793977238182486,-1.972174335988512,-1.9439320619924685,1.1182800350142326,-1.7277409327325095,-1.040874214991846,1.33383575272546,-1.0692276292198428,-1.5411989659399787,-0.9882827994966624,-1.1574924192604754,-1.100869590771007,-1.126549880824662,1.2443498730630396
gehring_L3_state::30. oi1 flav synth s-phase,1.279004900183914,-0.9513336677742932,-0.487468753586293,-1.416337350886051,-0.6725906658666836,0.774034259250609,1.1894459070988104,1.4099042324696605,-1.2661432374343644,1.018213274238004,1.6341386544044856,-1.034546585788244,1.0489057324654851,1.0556852915657724,-0.7907188037089267,-0.876033297530222,0.8252657785779408,0.8921948607269834,0.6595650818383425,1.207487241325427,-0.8139987750348548
gehring_L3_state::31. oi2 LTP,0.9713441693781648,-1.5147412632458264,-1.0351324934218666,0.8442076052942876,-0.7684102354850062,-0.9470769064526215,0.8873756073011038,-1.1092745127515151,-0.9058148973489304,-1.320752431726657,1.6538178781427346,-1.688764999370468,0.8034581995996296,1.0769452243297222,1.0007012519728675,-1.3051449517292697,-1.0228545953975698,-1.2353974183974958,-1.2611172733222946,1.294160720879345,-1.4554060831223112
gehring_L3_state::31. oi2 gen I,1.4415105825154206,-1.405795886455013,-1.1102340237442268,-1.418178249942168,-1.2395375286109866,-1.0576509237067182,-0.9340567222540116,-1.0444205137539548,-1.7487484883897677,-1.652680122266453,1.5038036191107842,-1.799393354460053,1.113390496415975,1.1121071413715031,0.9875170641828664,-1.451422398937964,-1.4987343305184475,-1.3817298186539984,-1.6996826260797366,1.5092229785050897,-1.0527567331085987
gehring_L3_state::32. oi2 VLCFA synth,1.254980150591891,-1.5171275342082269,-1.3337087574932571,-1.3374900984810485,-1.1739595405958765,-1.198718238812365,-0.9169540286386012,-0.7756703637450625,-1.3963927884199487,-1.6540252557771675,1.6787435039359275,-1.9997985306663224,1.2639295109281474,1.4884652654472157,1.4262327661455088,-1.7428539989305143,-1.4853316135146462,-1.4368550309671535,-1.8174498024215129,1.608808682390008,-0.8314959100987224
gehring_L3_state::32. oi2 gen,1.063783512251688,-1.8145655910775609,-1.093110739967229,-1.151937910351583,-0.9475822925168258,0.8269882269559611,-0.8806044279289127,-0.7257924298108119,-0.9402114448807576,-1.5173412713981542,1.036748220723284,-1.8234555263939665,1.099492240953737,1.6781924545792228,1.7379736695264534,1.0265901257554062,1.1093136582292666,0.8248727216844823,-1.4492806476107558,1.1423766891100022,0.7079085784463567
gehring_L3_state::33. oi2 VLCFA synth,0.8614883631016551,-1.4324386955407835,-0.9431598813341432,0.9857124987688382,0.7866097814163758,-0.8818026677396797,-0.8470176956311076,0.7405060032147849,-0.8441768364263891,0.7347712081313555,1.0641799639017202,-1.1876592975865468,0.8291083159356221,1.174426983121179,1.318232164462306,0.8185827123223547,0.7637324212235785,-1.179283381346126,-1.2717085534629664,1.6484656111482965,-1.201820575761031
gehring_L3_state::33. oi2 gen II,1.220057585177362,-1.02606964274849,-0.8744211237587748,-1.520280239938858,-1.366028676104808,-1.0741139709141472,0.803121007192064,-1.025517591100897,-1.4867611172784103,-1.0539741999751526,1.455438380629252,-1.4330679757332976,1.25534047996782,0.9892576904135436,0.7286307945654227,1.241273678874711,1.5096055894505709,1.3832228804069864,-1.7413464041122038,-1.334592029201495,-0.9734724999507496
gehring_L3_state::34. oi2 s-phase,1.1665157323193331,-1.3177328552089558,-1.155166986720799,-1.2626469817473065,-1.262881535686269,-1.1721675563682432,-1.106354821603904,-1.114777773764999,-1.6898582125540167,-1.7742158598991076,1.4905701225290615,-1.946976831540674,1.0927068902946748,0.9169997113846337,1.0424861691737712,-1.3915588980047209,-1.2377131728945872,-1.5187174640990764,-1.7327131416612442,1.5291476244436202,-1.1559047298804332
gehring_L3_state::4. EMB cort init,-1.2798026801220297,0.6525887919138472,-0.6015889414655082,0.6464192568081792,-1.264121974009632,-0.5528707874468385,1.1842397173288044,-1.495984585200942,-1.371825662281211,-1.7375760149657609,-0.7864348372419839,-1.1005576106586703,-1.5251327543564386,-1.1131227638883934,-1.4676403995533729,-1.810099285338268,-1.1227681062147965,-0.8866074457958157,-1.2026033456751937,-0.9700165496453204,0.8907941519228866
gehring_L3_state::4. EMB unknown I,-0.7624938982145588,0.6906538044700682,0.6329820335657448,-1.3597000462696205,-1.5380780585470055,-1.5530007722770414,-0.799990499138468,-1.379291584524743,-1.8388164612321425,-1.7999171913804666,1.232153031142995,-1.594901845109948,-1.3746611093261984,1.0306018532542347,-1.1704646219594486,-1.861646604871904,-1.421011948481613,-1.641791195290155,-1.2931132937165577,-1.179344295479838,0.8361117147437777
gehring_L3_state::4. EMB vasc prim,1.0868815873250222,-1.0600874628191812,-1.3068322741189975,1.2402274628363057,-1.2477451741993302,2.453872564234598,2.051677028064156,1.092467490026155,0.87915389976798,1.718911182833249,0.9895164646359916,-1.211198113891353,-1.2202575864307463,0.8177213735370906,-1.3796167436556714,0.7353213869987905,1.1134107318599302,-1.6054481830731948,-1.2078648122048603,-0.8672545524106354,0.7836252178051137
gehring_L3_state::5. EMB gro tiss init,1.140560117916576,-1.5704718527874626,-1.1239167373043395,1.6732253830027355,-1.266991439443018,2.3109783488068376,1.884344169927148,1.316230472022866,-1.0158988546405194,1.6852790438446903,-1.050493022133028,-1.123878270256382,-1.2461832430755495,1.1225567968271313,0.8680883804461017,0.9941879430523596,0.8028837354996033,-1.3881787325635306,-0.8047090716279971,1.1298517230559666,1.1240584557958508
gehring_L3_state::5. EMB unknown II,-1.3442938401231128,-0.9134443850235324,-0.8624460329742274,-1.3511095478535315,-1.7598426632627884,-1.9649761817271945,-1.7996644160620896,-2.243167440319771,-2.6639495802299,-2.3811162198008504,0.7720779812690478,-2.452967858248708,-1.9250755041975816,0.5535396733445024,-2.1183533939767525,-1.7927336148892057,0.9727301106838732,1.0829567947969476,-1.5446093452858152,1.2714216949645205,-1.0461581579550148
gehring_L3_state::5. EMB vasc hypoph,-1.4893337168635965,-0.8884804947374826,-0.7562418267314172,0.5487013675316064,-1.5086452859216262,-0.9989401999240314,0.8524205950125201,-1.4163314870486172,-1.4714019864701542,-1.5102677006923158,-0.6294423755123217,-1.0823644415842388,-1.575133486533409,-0.5466514105429506,-1.002738950549434,-1.494451101326729,-1.3953899492077737,-1.9437940210146587,-1.3519764089509745,-0.9012760668255692,-1.1105637710483218
gehring_L3_state::6. CZE nodule,1.0458446917373037,-1.4087201569748506,-1.5143479231334185,1.4912264345049115,0.9324283094590582,-0.8843063604805206,1.3850990316863805,-0.9286801331465472,-1.0134258400218896,1.4405514546978682,1.600674331779444,-0.9567153356466752,1.0942066773837809,1.2358432209365129,1.3273053548140783,-1.251465386074554,-1.058808974929819,0.8437152852419094,1.4420394555740643,0.9774846783356588,0.9918899327959037
gehring_L3_state::6. EMB cort init,1.297684079306381,-1.3974104737728392,-1.2684191245091196,1.7048653859563774,-1.4979648576423092,2.278840434526817,1.8523420971740407,1.1729574865818055,-1.0657771202435955,1.570032796190999,-1.1966132525062674,-0.8133589665389553,-1.1386500584172827,1.0850633415491362,0.9263091654672896,1.1263475556124871,0.940339805008814,-1.1102811346096206,1.3433651966136466,0.9285902297980092,1.1593353988871484
gehring_L3_state::6. EMB unknown,-1.4907354593566715,-1.1296281213180994,-0.8564178920100411,0.6441355280770077,-1.2066136660942086,-1.2292344217388218,-0.8313205918061128,-1.666983579932548,-1.510046799026601,-1.9446723409658009,1.8216421196074504,-1.583193954441753,-1.672193129276074,-1.742998944284144,-1.527888760110978,-1.5669592404695805,-0.6841323318707853,-0.5817236814731923,-1.548222705266121,-0.6736914364754553,1.0489618713118722
gehring_L3_state::7. CZE apical cyst,0.9454870398463436,-2.0115311286974693,-1.0757444905698277,1.1285279311189418,-1.0620028170104296,0.7734607363663266,1.4299275556271056,1.1285489733981708,1.2155320857473806,1.4681911556817504,1.4062335910676171,0.9565698336982436,-0.7338237875445068,1.1342376268943593,-0.8575465719394332,0.4654537126240056,-0.5062684786045788,-1.944311258985412,1.4064855634665334,1.029920728034116,-1.037842432936814
gehring_L3_state::7. CZE basal cyst,1.4394885340463248,-1.0624176437086277,-0.9067085088591784,-1.577997876129358,0.7280188879416755,-0.8932896199972733,0.7785759582727836,-1.0345036749517995,-0.9071734122177002,-1.2876979756973783,1.7558719819530306,-1.7202321771423956,-1.0177739539178303,1.4393697930749514,1.3042300318691995,0.948940291677717,0.9044591702195895,-1.065749282013267,-1.143189752055355,0.9749456330883856,-1.2297865560832064
gehring_L3_state::7. EMB hypoph,1.1162726336452495,-1.4015425762355684,-1.4235567087627732,1.7458881125015464,-1.5223775839976976,2.3380340378187965,2.014232225507969,-0.9331267929604428,0.924630995812072,1.745392537240504,-1.0837450093548793,-1.2002506075028696,-1.5808854798084049,1.0294653557706956,-1.0465108984479234,0.8532630124800505,0.919835192009956,0.982113113709744,0.8022014526584053,1.081164110460172,-0.8969373936462377
gehring_L3_state::8. CZE basal cyst,-1.2430635901575473,-1.7622266028780342,-1.1567381595334223,1.2497122699941012,0.9690308906795368,-1.024957030263815,0.964334069212366,-1.0435963412421387,-1.0398379253692036,0.7790795040617663,1.212434445195057,-1.287536897733979,1.051850404587482,1.3963210924822065,0.9943517661780698,-1.302757276655767,-1.2289927722634069,-1.1658042957834087,-1.1251492864528807,0.8805231459287277,-0.9401148586772538
gehring_L3_state::8. CZE nod-like,-1.0491952281632162,1.048602785999902,-1.780643219094044,1.1472861961940914,1.0863770484222317,-1.1300909316370105,1.3581990967757165,-1.1895559432232026,1.4536383238551245,1.3001134219534365,1.097959098837555,-1.0269828779213048,1.3737906476541424,1.1799592959210496,0.8453223779229269,-1.100319373573204,-1.128376833467811,0.9935257775077612,0.8075063012666551,0.641343016666419,-0.9429085216732999
gehring_L3_state::8. EMB  s-phase,1.0547611791569078,-1.3244960518307334,1.0216247487175163,-1.0969859448235155,-1.1968229833637298,2.227989660580298,1.7694211536291171,1.0413817082580286,-1.3148660573376458,1.504150537532022,1.0694556917530391,-1.3540778124539783,-1.282037200256593,-0.8303553293048593,-1.2768834114649985,-0.9407538164809344,0.5329769772690691,-1.022534993853269,-1.3891782660564,1.6455383143444513,0.9685152938036762
gehring_L3_state::9. CZE nod-like,1.1411300208250572,-0.9823075810217912,-1.4518672820470089,0.8114881871330392,-0.535609470408448,0.939510610121957,1.1961769390343702,1.212473493715592,0.9735372752045748,-0.7694258719061592,0.6387614391344278,-0.8023509679359128,0.9426458425326364,-1.267231939265247,-1.032325038740125,0.7104259278483483,0.6502199861460091,-1.2322453453903377,-1.1427438203182148,0.7739025800958483,-0.9471137531792344
gehring_L3_state::9. EMB g2/m-phase,-1.6193586245808564,-1.215197888250472,0.9393562159770276,-1.846892538385143,-1.9552953607494885,1.5496056245237677,1.16166736609727,-1.868606830193104,-2.548574224624727,-1.976419548042677,0.5534507635648079,-2.1800179034891904,-2.0148977691661347,-0.8601693896330651,-1.8701522296732185,-1.927646458221592,0.7315279554684632,-0.9640849874804532,-1.0013624872409224,1.6636520886681143,-1.1782437393335923
gehring_L3_state::9. MCE,1.4210064960619764,1.3065947806859768,-0.8113971811985375,-1.4213686851855998,-0.9272051185341704,-1.0847965585125543,1.1762713895441508,-1.1033970523384695,,-1.224431826245189,0.9851445309760548,-1.1003349265859006,1.0659646669492888,0.874815774855856,-1.274549136909792,-1.375010690609626,-1.6143069673557502,0.835801567720499,-0.724665556894987,0.9166250640019268,-0.9312382051711362
germ_cluster::1,-1.609499765387896,-1.107242195695039,1.0560801367571784,-1.1855470009093652,1.902225065956184,1.6676256713484603,0.6826947647938804,-1.0541664791161731,-0.6096328003630338,-2.0948997177604505,0.8720520315120843,0.8888971931024245,-0.4052259644074544,-1.1044666763751476,-0.8288555399277414,-1.476972456900746,-1.0046148066100753,-1.2278532951947647,-0.6384742430241924,0.6179830099921165,0.6344216009218284
germ_cluster::10,0.9336075113186738,-1.5833234893223531,-1.1953012015264364,-1.0079483492102552,-0.6455830302284931,0.8567173240685312,-1.049012850689963,-0.4611332667260084,-1.6072416154193423,-1.1895186117420609,1.6339388770636378,-1.5171894233046794,0.958711277183668,1.1570735770458782,1.0466827621114572,0.9455773898470472,-1.008689298302568,-1.3471293651971386,-1.78891699318308,1.5857591936908766,0.9193053747065877
germ_cluster::11,1.4622544794436858,1.5079934882238353,-1.4583535863214794,1.8948509039234456,-1.8349239350080644,1.3796363803652556,1.7257978986297922,1.7556995679498628,1.4920505149008731,1.931556623145492,1.1556777001946403,1.37794494925889,1.2933308977262683,1.2232897212522629,1.0559112373651842,1.7712122303278606,1.4322515104624962,1.3860336918614058,-1.57038554196621,-1.3726912741747253,1.3559392971465678
germ_cluster::12,1.0246849353722531,-0.8260889548434408,-0.7505601090454794,1.3134150740295605,-1.012003920998839,0.7220307783208882,1.6660676732594035,0.8496649813876909,0.7152690655770094,1.6198271533964854,1.5283258746125756,0.9075026538761548,1.2128950224446573,-0.9182554959087984,-0.7791174274404153,1.3806299402034112,1.2352018625076144,1.8562646027016432,-0.9682052990103626,-1.4118627162994366,0.9441729768563245
germ_cluster::13,0.6494223092162641,-2.08766506964233,1.878740971713746,-2.133248304395803,-0.4254739411309073,-1.4132511215874357,-1.8825148436563048,-0.431564209527655,-1.2070799099451623,-2.0139986732235653,1.954885628229957,-1.3273064444008054,-0.4963927828356038,-1.894172537519328,-1.751641487472599,-0.882707576490274,-1.3017367130757689,-1.4863502588776931,-1.1365721012617926,0.8484386205201006,1.0054830605752962
germ_cluster::14,1.7461135527269716,0.7795442518723228,-1.5346337646244108,1.3296736583778366,-1.441338977094608,-1.3203897846167316,-0.9102801787489002,-1.7571229044489345,0.5482822399931379,-1.0280990884859025,1.3251637362079731,-1.6271535685739351,-1.4546327522317886,0.6883700268261964,0.8511970715644213,-1.0910335696756222,0.7038439951650194,1.0486200950158235,1.5378683567224736,-1.0885728542629367,0.6755907998975119
germ_cluster::15,-0.8646402425782416,-1.5198367868166889,1.060767427495333,1.3641210321612156,-1.920956625004389,-1.5321238662803776,1.1091909750253972,1.190661259984244,-0.5159140817730263,0.8028370819909183,1.7717656726555646,-0.3472868242893491,1.545642256596035,0.4087877869130345,-1.1742926792503432,1.1463300432725017,0.8108072246755565,0.4903674089394688,-1.0880131282002357,1.4406710753215,-1.056591770583794
germ_cluster::2,1.4501208051640757,-1.0984896832088071,-1.1789437868344983,-0.820786931043522,0.9052973683886328,-0.7773920156512817,0.6579656016136143,-1.420335654484474,-1.1150331952761352,-0.9071111540622988,1.48854233028189,-1.628868584405475,-0.7185772073583035,-0.6414097538599308,1.202903217996248,-1.5365418126941746,-1.0434273314445546,1.7022379033421902,1.6476756465566134,-1.5476868483243835,-0.6862695375620631
germ_cluster::3,-1.953996134492216,-1.9194973449949944,1.1090300632365635,-1.6761187992622053,1.159935580623409,1.1173407385468788,-0.7355117489141728,-1.1079033881954368,-0.4757003412642894,-1.9595737139109368,1.3883135271478384,0.6955585447925903,0.4464981478307592,-1.3652312167006777,-1.3398483805668886,-1.8666488320005508,-0.7851252326053301,0.6432686675624598,-0.8955728499311814,-0.829703941072876,0.6996517307931598
germ_cluster::4,0.6881301434867088,-1.6460744632040527,-0.7484531747059032,0.6303042553439802,-1.0912539182182242,-1.4325618082724487,-1.6166884754208104,-1.3400422757278714,-1.9514267095314,-2.108740280265318,2.2917025358584326,-1.9538009321801448,-1.3501667030462574,-1.835326559845436,-1.7390818035156002,-2.10643572756326,-1.3089782170418638,1.3614770650191546,-1.5972924562329374,1.312155284473319,0.9644875354602684
germ_cluster::5,1.0264810252388932,0.7715718064518067,0.7473212163048145,0.8813776136359741,0.8404768450706719,-0.599145908063877,0.6730835703392326,0.5200550116273795,-1.5637074007818117,-0.8953217510938262,1.9354965981193704,-1.3530397728434846,-0.6732314546183693,-1.6474318277484292,-1.6849021878316537,-1.5060447556323573,-1.056920156819074,0.8516508892331315,-1.2199046056743674,1.1280313466193732,-1.2302698391029425
germ_cluster::6,1.2834586285866718,-1.1050784619751108,-1.024356961382444,0.7246284155029838,1.7141144372304633,1.312023000013646,0.965058450027304,-0.7547211065317146,-1.2447803757135083,1.130336927133535,1.3762430529486576,-1.308323664233534,-0.7440758665781776,0.805325553864443,1.2712220422386278,-1.186735572629222,1.1308418101161553,-1.015438507329616,-1.758224198173426,1.3321528689073792,0.8245057029442404
germ_cluster::7,0.8050433103689207,1.2197276310820604,1.981596861336915,-1.846991886306064,0.5797151116759796,-1.2379837252643853,-2.079582351098402,0.9308794315077752,-1.141779311683717,-1.9689113219780952,1.8492124168417328,-1.2247982066313603,0.5119129311387938,-1.8351027322121545,-1.6041302143540912,-1.4449955486990451,-1.238848831882141,-1.7532109234173214,-1.2932434523201937,0.8932501396584923,-0.5961902789805142
